,0,1,2,3,4,5,6,7,8,9
0,0.18159136339584928,0.02306138698463872,0.0,0.02341165899449969,0.02016224119228412,0.0,0.04351205091441262,0.6150489749685155,0.0,0.09321232354980027
1,0.18159136339584925,0.023061386984638717,0.0,0.0,0.0,0.0,0.06367429210669671,0.6150489749685154,0.023411658994499682,0.09321232354980025
2,0.18159136339584928,0.02306138698463872,0.0,0.0,0.02341165899449969,0.0,0.06367429210669673,0.6150489749685155,0.0,0.09321232354980027
3,0.20175360458813338,0.0,0.0,0.0,0.023061386984638717,0.0,0.04351205091441261,0.6150489749685154,0.0,0.11662398254429994
4,0.20175360458813338,0.023061386984638717,0.0,0.0,0.0,0.0,0.04351205091441261,0.6150489749685154,0.023411658994499682,0.09321232354980025
5,0.18159136339584928,0.02306138698463872,0.0,0.0,0.02016224119228412,0.02341165899449969,0.04351205091441262,0.6150489749685155,0.0,0.09321232354980027
6,0.20175360458813338,0.023061386984638717,0.0,0.0,0.0,0.0,0.04351205091441261,0.6150489749685154,0.0,0.11662398254429994
7,0.2017536045881334,0.02341165899449969,0.0,0.0,0.02306138698463872,0.0,0.04351205091441262,0.6150489749685155,0.0,0.09321232354980027
8,0.2017536045881334,0.02306138698463872,0.0,0.02341165899449969,0.0,0.0,0.04351205091441262,0.6150489749685155,0.0,0.09321232354980027
9,0.20175360458813338,0.0,0.0,0.0,0.023061386984638717,0.0,0.04351205091441261,0.6150489749685154,0.0,0.11662398254429994
